cid,cname,O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,PctVotes
263,Monteswar,3,SAIKAT PANJA,Bharatiya Janata Party,73323,332,73655,35.24
263,Monteswar,4,ANSARUL AMAN MONDAL (BABU),Communist Party of India  (Marxist-Leninist)  (Liberation),1873,4,1877,0.9
263,Monteswar,5,NASIMUL GANI SAYED,Party for Democratic Socialism,1691,2,1693,0.81
263,Monteswar,6,NOTA,None of the Above,1604,7,1611,0.77
264,Kalna,1,DEBOPRASAD BAG (POLTU),All India Trinamool Congress,95704,369,96073,45.98
264,Kalna,2,NIRAB KHAN,Communist Party of India  (Marxist),18905,100,19005,9.1
264,Kalna,3,BISWAJIT KUNDU,Bharatiya Janata Party,88305,290,88595,42.4
264,Kalna,4,RADHESYAM MANDAL,Bahujan Samaj Party,2081,3,2084,1
264,Kalna,5,KALI CHARAN SARDAR,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),686,1,687,0.33
264,Kalna,6,NOTA,None of the Above,2502,5,2507,1.2
265,Memari,1,KALPANA MANDAL,Bahujan Samaj Party,2119,2,2121,0.97
265,Memari,2,BHISMADEB BHATTACHARYA,Bharatiya Janata Party,81513,260,81773,37.37
265,Memari,3,MADHUSUDAN BHATTACHARYA,All India Trinamool Congress,104374,477,104851,47.92
265,Memari,4,SANAT BANERJEE,Communist Party of India  (Marxist),25526,92,25618,11.71
265,Memari,5,TARUN KUMAR DHALI,Bahujan Mukti Party,1735,2,1737,0.79
265,Memari,6,MANAB BANERJEE,Independent,1029,0,1029,0.47
265,Memari,7,NOTA,None of the Above,1666,7,1673,0.76
266,Burdwan Uttar,1,CHANDI CHORAN LET,Communist Party of India  (Marxist),30817,211,31028,12.83
266,Burdwan Uttar,2,NISITH KUMAR MALIK,All India Trinamool Congress,110411,800,111211,45.97
266,Burdwan Uttar,3,RADHA KANTA ROY,Bharatiya Janata Party,93449,494,93943,38.83
266,Burdwan Uttar,4,RAMKRISHNA MALIK,Bahujan Samaj Party,3341,6,3347,1.38
266,Burdwan Uttar,5,NOTA,None of the Above,2388,8,2396,0.99
267,Bhatar,1,ADHIKARI MANGOBINDA,All India Trinamool Congress,107294,734,108028,50.44
267,Bhatar,2,NAZRUL HAQUE,Communist Party of India  (Marxist),19478,129,19607,9.15
267,Bhatar,3,MAHENDRANATH KOWAR,Bharatiya Janata Party,75957,330,76287,35.62
267,Bhatar,4,SUKUL SAREN,Bahujan Samaj Party,1569,6,1575,0.74
267,Bhatar,5,MAINUDDIN SAH,Lok Jan Shakti Party,475,5,480,0.22
267,Bhatar,6,AYAN GHOSH,Independent,823,5,828,0.39
267,Bhatar,7,NAZRUL ISLAM,Independent,1866,2,1868,0.87
267,Bhatar,8,SOMNATH SAIN,Independent,1147,2,1149,0.54
267,Bhatar,9,NOTA,None of the Above,4342,4,4346,2.03
268,Purbasthali Dakshin,1,ABHIJIT BHATTACHARYYA,Indian National Congress,15016,45,15061,6.99
268,Purbasthali Dakshin,2,RAJIB KUMAR BHOWMICK,Bharatiya Janata Party,87946,342,88288,41
268,Purbasthali Dakshin,3,SURAJIT MONDAL,Bahujan Samaj Party,3100,5,3105,1.44
268,Purbasthali Dakshin,4,SWAPAN DEBNATH,All India Trinamool Congress,105209,489,105698,49.08
268,Purbasthali Dakshin,5,SANTOSH KUMAR ADHIKARY,Purvanchal Mahapanchayat,1639,0,1639,0.76
268,Purbasthali Dakshin,6,NOTA,None of the Above,1559,3,1562,0.73
269,Purbasthali Uttar,1,KESTO ROY,Bahujan Samaj Party,1899,8,1907,0.9
269,Purbasthali Uttar,2,GOBARDHAN DAS,Bharatiya Janata Party,85218,497,85715,40.37
269,Purbasthali Uttar,3,TAPAN CHATTERJEE,All India Trinamool Congress,91724,697,92421,43.52
269,Purbasthali Uttar,4,PRADIP KUMAR SAHA,Communist Party of India  (Marxist),27960,174,28134,13.25
269,Purbasthali Uttar,5,BIBHAS DAS,Purvanchal Mahapanchayat,1671,4,1675,0.79
269,Purbasthali Uttar,6,SAMILAN SUTRADHAR,Independent,1138,3,1141,0.54
269,Purbasthali Uttar,7,NOTA,None of the Above,1347,3,1350,0.64
270,Katwa,1,Paritosh Chair,Bahujan Samaj Party,1593,5,1598,0.71
270,Katwa,2,Prabir Ganguli,Indian National Congress,12880,96,12976,5.78
270,Katwa,3,Rabindranath Chatterjee,All India Trinamool Congress,106907,987,107894,48.07
270,Katwa,4,Shyama Majumdar,Bharatiya Janata Party,98201,538,98739,43.99
270,Katwa,5,Apurba Chakraborty,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1467,5,1472,0.66
270,Katwa,6,NOTA,None of the Above,1770,10,1780,0.79
271,Ketugram,1,Anadi Ghosh (Mathura),Bharatiya Janata Party,87058,485,87543,40.66
271,Ketugram,2,Dr. Manik Chandra Pradhan,Bahujan Samaj Party,2288,5,2293,1.06
271,Ketugram,3,Mizanul Kabir (Dhiraj),Communist Party of India  (Marxist),20003,89,20092,9.33
271,Ketugram,4,Sekh Sahonawez,All India Trinamool Congress,99525,701,100226,46.55
271,Ketugram,5,Satya Narayan Mondal,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1541,2,1543,0.72
271,Ketugram,6,NOTA,None of the Above,3615,5,3620,1.68
272,Mongalkote,1,Apurba Chowdhury (Achal),All India Trinamool Congress,106851,745,107596,49.51
272,Mongalkote,2,ABDUS SABUR SK,Bahujan Samaj Party,2468,8,2476,1.14
272,Mongalkote,3,Choudhury Sahajahan,Communist Party of India  (Marxist),16695,88,16783,7.72
272,Mongalkote,4,Rana Protap Goswami,Bharatiya Janata Party,84792,467,85259,39.23
272,Mongalkote,5,Rasik Saren,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1388,1,1389,0.64
272,Mongalkote,6,NOTA,None of the Above,3816,10,3826,1.76
273,Ausgram,1,ABHEDANANDA THANDER,All India Trinamool Congress,99837,555,100392,46.25
273,Ausgram,2,KALITA MAJI,Bharatiya Janata Party,88262,315,88577,40.8
273,Ausgram,3,CHANCHAL KUMAR MAJHI,Communist Party of India  (Marxist),20309,90,20399,9.4
273,Ausgram,4,SRIDAM GOLDAR,Bahujan Samaj Party,1700,1,1701,0.78
273,Ausgram,5,MANASA METE,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1972,0,1972,0.91
273,Ausgram,6,NOTA,None of the Above,4037,2,4039,1.86
274,Galsi,1,NANDALAL PONDIT,All India Forward Bloc,16929,91,17020,7.65
274,Galsi,2,NEPAL GHORUI,All India Trinamool Congress,108875,629,109504,49.21
274,Galsi,3,BIKASH BISWAS,Bharatiya Janata Party,89907,335,90242,40.55
274,Galsi,4,SANDIP SARKAR,Bahujan Samaj Party,3511,7,3518,1.58
274,Galsi,5,NOTA,None of the Above,2247,7,2254,1.01
275,Pandabeswar,1,KUMAR JITENDRA  TEWARI,Bharatiya Janata Party,69665,454,70119,42.68
275,Pandabeswar,2,NARENDRANATH CHAKRABORTY,All India Trinamool Congress,73015,907,73922,44.99
275,Pandabeswar,3,RAKESH KUMAR DAS,Bahujan Samaj Party,1134,3,1137,0.69
275,Pandabeswar,4,SUBHAS BAURI,Communist Party of India  (Marxist),12084,112,12196,7.42
275,Pandabeswar,5,ATUL CHANDRA BAURI,Bahujan Mukti Party,761,5,766,0.47
275,Pandabeswar,6,DANA GOSWAMI,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),629,6,635,0.39
275,Pandabeswar,7,PRADIP KUMAR PODDAR,Independent,506,2,508,0.31
275,Pandabeswar,8,SANJAY YADAV,Independent,2270,3,2273,1.38
275,Pandabeswar,9,NOTA,None of the Above,2727,8,2735,1.66
276,Durgapur Purba,1,ABHAS RAY CHAUDHURI,Communist Party of India  (Marxist),28719,344,29063,15.08
276,Durgapur Purba,2,COLONEL DIPTANSU CHAUDHURY,Bharatiya Janata Party,75000,557,75557,39.21
276,Durgapur Purba,3,PRADIP MAZUMDAR,All India Trinamool Congress,78457,846,79303,41.16
276,Durgapur Purba,4,SURESH PRASAD,Bahujan Samaj Party,1234,6,1240,0.64
276,Durgapur Purba,5,AMAL CHAKRABORTY,Amra Bangalee,469,2,471,0.24
276,Durgapur Purba,6,BIJOY LAXMI PANDEY,Republican Party of India (Athawale),525,3,528,0.27
276,Durgapur Purba,7,JUGAL KRISHNA PAKHIRA,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),629,7,636,0.33
276,Durgapur Purba,8,DIPAK DHALI,Independent,1877,7,1884,0.98
276,Durgapur Purba,9,MD. SHOUKAT ALI KHAN,Independent,1363,1,1364,0.71
276,Durgapur Purba,10,NOTA,None of the Above,2609,19,2628,1.36
277,Durgapur Paschim,1,DEBESH CHAKRABORTY,Indian National Congress,17772,258,18030,9.16
277,Durgapur Paschim,2,PRABHUNATH SAH,Bahujan Samaj Party,1221,7,1228,0.62
277,Durgapur Paschim,3,BISWANATH PARIAL,All India Trinamool Congress,75828,694,76522,38.86
277,Durgapur Paschim,4,LAKSHMAN CHANDRA GHORUI,Bharatiya Janata Party,90589,597,91186,46.31
277,Durgapur Paschim,5,SANJIBAN HAZRA,Janata Dal  (United),910,5,915,0.46
277,Durgapur Paschim,6,SANDIP SIKDER,Republican Party of India (Athawale),874,5,879,0.45
277,Durgapur Paschim,7,SOMNATH BANERJEE,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),683,8,691,0.35
277,Durgapur Paschim,8,CHANDRA MALLIKA BANDOPADHYAY,Independent,2029,9,2038,1.04
277,Durgapur Paschim,9,NAYAN MONDAL,Independent,2118,12,2130,1.08
277,Durgapur Paschim,10,SWAPAN BANERJEE,Independent,653,6,659,0.33
277,Durgapur Paschim,11,NOTA,None of the Above,2611,13,2624,1.33
278,Raniganj,1,AVIJIT BOWRI,Bahujan Samaj Party,1533,7,1540,0.85
278,Raniganj,2,TAPAS BANERJEE,All India Trinamool Congress,77528,636,78164,42.9
278,Raniganj,3,DR. BIJAN MUKHERJEE,Bharatiya Janata Party,74233,375,74608,40.95
278,Raniganj,4,HEMANT KUMAR PRABHAKAR,Communist Party of India  (Marxist),21434,254,21688,11.9
278,Raniganj,5,NIRAJ RAJAK,Purvanchal Mahapanchayat,981,3,984,0.54
278,Raniganj,6,NILKANTHA BAURI,Bahujan Mukti Party,1608,1,1609,0.88
278,Raniganj,7,RAJ KUMAR,Janata Dal  (United),1612,0,1612,0.88
278,Raniganj,8,NOTA,None of the Above,1994,12,2006,1.1
279,Jamuria,1,AISHE GHOSH,Communist Party of India  (Marxist),24596,222,24818,14.89
279,Jamuria,2,TAPAS KUMAR ROY,Bharatiya Janata Party,62620,331,62951,37.76
279,Jamuria,3,BHANU PRATAP SHARMA,Bahujan Samaj Party,2401,8,2409,1.45
279,Jamuria,4,HARERAM SINGH,All India Trinamool Congress,70533,469,71002,42.59
279,Jamuria,5,GOURI SANKAR BANERJEE,Janata Dal  (United),1482,2,1484,0.89
279,Jamuria,6,LAKHIRAM HANSDA,Bahujan Mukti Party,1681,5,1686,1.01
279,Jamuria,7,NOTA,None of the Above,2346,7,2353,1.41
280,Asnsol Dakshin,1,AGNIMITRA PAUL,Bharatiya Janata Party,87156,725,87881,45.13
280,Asnsol Dakshin,2,PRASANTA GHOSH,Communist Party of India  (Marxist),15720,252,15972,8.2
280,Asnsol Dakshin,3,SAYANI GHOSH,All India Trinamool Congress,82464,930,83394,42.82
280,Asnsol Dakshin,4,SINGHASAN PASWAN,Bahujan Samaj Party,2854,13,2867,1.47
280,Asnsol Dakshin,5,SHIULI RUIDAS,Bahujan Mukti Party,1149,8,1157,0.59
280,Asnsol Dakshin,6,NOTA,None of the Above,3442,24,3466,1.78
281,Asansol Uttar,1,Krishnendu Mukherjee,Bharatiya Janata Party,79143,678,79821,41.38
281,Asansol Uttar,2,Ghatak Moloy,All India Trinamool Congress,99691,1240,100931,52.32
281,Asansol Uttar,3,Danish Aziz,All India Majlis-E-Ittehadul Muslimeen,1494,20,1514,0.78
281,Asansol Uttar,4,Mohammad Mustaqim,Rashtriya Secular Majlis Party,4335,136,4471,2.32
281,Asansol Uttar,5,Sanjoy Chatterjee,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),497,13,510,0.26
281,Asansol Uttar,6,Nani Gopal Dawn,Independent,634,5,639,0.33
281,Asansol Uttar,7,Sunil Thakur,Independent,1667,6,1673,0.87
281,Asansol Uttar,8,NOTA,None of the Above,3321,27,3348,1.74
282,Kulti,1,AJAY  KUMAR PODDAR,Bharatiya Janata Party,80733,379,81112,46.41
282,Kulti,2,UJJAL CHATTERJEE,All India Trinamool Congress,79933,500,80433,46.02
282,Kulti,3,CHANDI DAS CHATTERJEE,Indian National Congress,5738,57,5795,3.32
282,Kulti,4,BAPI KUMAR RABIDAS,Bahujan Samaj Party,1041,6,1047,0.6
282,Kulti,5,ARUN RAJAK,Bahujan Mukti Party,822,2,824,0.47
282,Kulti,6,SURAJ KEWAT,Independent,2002,1,2003,1.15
282,Kulti,7,NOTA,None of the Above,3541,12,3553,2.03
283,Barabani,1,ARIJIT ROY,Bharatiya Janata Party,64477,496,64973,38.4
283,Barabani,2,BIDHAN UPADHYAY,All India Trinamool Congress,87251,1179,88430,52.26
283,Barabani,3,RANENDRA NATH BAGCHI,Indian National Congress,8764,198,8962,5.3
283,Barabani,4,DEBSHWAR BESRA,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),973,12,985,0.58
283,Barabani,5,SANJAY MAJHI,Bahujan Mukti Party,661,1,662,0.39
283,Barabani,6,PABAN NUNIA,Independent,2152,4,2156,1.27
283,Barabani,7,NOTA,None of the Above,3024,15,3039,1.8
284,Dubrajpur,1,Anup Kumar Saha,Bharatiya Janata Party,97072,1011,98083,47.94
284,Dubrajpur,2,Debabrata Saha,All India Trinamool Congress,93279,941,94220,46.05
284,Dubrajpur,3,BIJOY BAGDI,All India Forward Bloc,5931,83,6014,2.94
284,Dubrajpur,4,Bhaskar Das,Bahujan Samaj Party,1087,6,1093,0.53
284,Dubrajpur,5,Sanjay Das,Bahujan Mukti Party,2027,5,2032,0.99
284,Dubrajpur,6,NOTA,None of the Above,3148,9,3157,1.54
285,Suri,1,KHURSHID ALAM,Bahujan Samaj Party,1314,4,1318,0.6
285,Suri,2,CHANCHAL CHATTERJEE,Indian National Congress,8082,185,8267,3.78
285,Suri,3,CHATTOPADHYAY JAGANNATH,Bharatiya Janata Party,96891,1660,98551,45.08
285,Suri,4,BIKASH ROYCHOUDHURY,All India Trinamool Congress,104445,1426,105871,48.43
285,Suri,5,NITAI ANKUR,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),2078,6,2084,0.95
285,Suri,6,DHANANJOY MAZUMDAR,Independent,660,4,664,0.3
285,Suri,7,NOTA,None of the Above,1806,29,1835,0.84
286,Bolpur,1,ANIRBAN GANGULY,Bharatiya Janata Party,92871,1292,94163,40.89
286,Bolpur,2,JITEN RAY,Bahujan Samaj Party,1229,10,1239,0.54
286,Bolpur,3,TAPAN HORE,Revolutionary Socialist Party,9748,217,9965,4.33
286,Bolpur,4,SINHA CHANDRANATH,All India Trinamool Congress,114842,1601,116443,50.57
286,Bolpur,5,MIHIR KUMAR BANERJEE,Rashtravadi Janata Party,1168,1,1169,0.51
286,Bolpur,6,SAMARJIT BARMAN,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),669,9,678,0.29
286,Bolpur,7,SIDDHARTHA BANERJEE,Paradise Party,1935,3,1938,0.84
286,Bolpur,8,SK SIRAJUL HOQUE,Mulnibasi Party of India,623,3,626,0.27
286,Bolpur,9,SONA MURMU,Bahujan Mukti Party,699,3,702,0.3
286,Bolpur,10,NOTA,None of the Above,3316,21,3337,1.45
287,Nanoor,1,CHANDIPADA DAS,Bahujan Samaj Party,2729,10,2739,1.16
287,Nanoor,2,TARAKESWAR SAHA,Bharatiya Janata Party,104323,1123,105446,44.81
287,Nanoor,3,BIDHAN CHANDRA MAJHI,All India Trinamool Congress,110764,1352,112116,47.64
287,Nanoor,4,SHYAMALI PRADHAN,Communist Party of India  (Marxist),12731,147,12878,5.47
287,Nanoor,5,NOTA,None of the Above,2134,15,2149,0.91
288,Labhpur,1,ABHIJIT SINHA (RANA),All India Trinamool Congress,107089,1334,108423,51.14
288,Labhpur,2,BISWAJIT MONDAL,Bharatiya Janata Party,89390,1058,90448,42.66
288,Labhpur,3,MURMU SUNIL,Bahujan Samaj Party,915,7,922,0.43
288,Labhpur,4,SYED MAHFUZUL KARIM,Communist Party of India  (Marxist),6369,110,6479,3.06
288,Labhpur,5,TAPAS MONDAL,Amra Bangalee,290,5,295,0.14
288,Labhpur,6,BAHADUR GHOSH,Purvanchal Mahapanchayat,408,3,411,0.19
288,Labhpur,7,ISLAM MONIRUL,Independent,1979,13,1992,0.94
288,Labhpur,8,NOTA,None of the Above,3049,8,3057,1.44
289,Sainthia,1,TARAPADA BADYAKAR,Bahujan Samaj Party,2092,6,2098,0.95
289,Sainthia,2,NILABATI SAHA,All India Trinamool Congress,109041,1531,110572,49.84
289,Sainthia,3,PIYA SAHA,Bharatiya Janata Party,94174,1155,95329,42.97
289,Sainthia,4,MAUSUMI KONAI,Communist Party of India  (Marxist),10239,130,10369,4.67
289,Sainthia,5,NABA KUMAR DAS,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1751,5,1756,0.79
289,Sainthia,6,NOTA,None of the Above,1727,15,1742,0.79
290,Mayureswar,1,ABHIJIT ROY,All India Trinamool Congress,99378,1047,100425,50.36
290,Mayureswar,2,GOPAL SARKAR,Bahujan Samaj Party,2259,26,2285,1.15
290,Mayureswar,3,Shyamapada Mondal,Bharatiya Janata Party,87149,1201,88350,44.3
290,Mayureswar,4,KASHINATH PAL,Rashtriya Secular Majlis Party,5492,70,5562,2.79
290,Mayureswar,5,NOTA,None of the Above,2777,26,2803,1.41
291,Rampurhat,1,ASISH BANERJEE,All India Trinamool Congress,102251,1025,103276,47.52
291,Rampurhat,2,BIPAD TARAN DOM,Bahujan Samaj Party,1587,0,1587,0.73
291,Rampurhat,3,SUBHASIS CHOUDHURY (KHOKAN),Bharatiya Janata Party,93574,1230,94804,43.62
291,Rampurhat,4,SANJIB BARMAN (GOPI),Communist Party of India  (Marxist),11578,129,11707,5.39
291,Rampurhat,5,IBANE RASUL (ANGUR MIYA),Bahujan Maha Party,1607,1,1608,0.74
291,Rampurhat,6,FORIDA YASMIN (KEYA),SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),956,4,960,0.44
291,Rampurhat,7,NOTA,None of the Above,3369,12,3381,1.56
292,Hansan,1,Dr. ASOK KUMAR CHATTOPADHYAY,All India Trinamool Congress,107429,860,108289,51.42
292,Hansan,2,NIKHIL BANERJEE,Bharatiya Janata Party,57123,553,57676,27.39
292,Hansan,3,MILTAN RASID,Indian National Congress,39424,391,39815,18.9
292,Hansan,4,SUSHEN DAS,Bahujan Samaj Party,1170,7,1177,0.56
292,Hansan,5,JUTHIKA DHIBAR,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1225,4,1229,0.58
292,Hansan,6,NOTA,None of the Above,2418,2,2420,1.15
293,Nalhati,1,TAPAS KUMAR YADAV(ANANDA YADAV),Bharatiya Janata Party,60076,457,60533,29.15
293,Nalhati,2,DINABANDHU MONDAL,Bahujan Samaj Party,1029,2,1031,0.5
293,Nalhati,3,DIPAK CHATTERJEE,All India Forward Bloc,21193,135,21328,10.27
293,Nalhati,4,RAJENDRA PRASAD SINGH (RAJU SINGH),All India Trinamool Congress,116667,771,117438,56.54
293,Nalhati,5,AMARJIT FULMALI,Janata Dal  (United),983,1,984,0.47
293,Nalhati,6,MD. MONIBUR RAHAMAN,"Justice and Development Party,",616,1,617,0.3
293,Nalhati,7,MANIK HANSDA,Bahujan Mukti Party,1581,5,1586,0.76
293,Nalhati,8,ABDUS SALAM,Independent,446,1,447,0.22
293,Nalhati,9,MOINUDDIN SHAMS,Independent,1816,16,1832,0.88
293,Nalhati,10,NOTA,None of the Above,1891,9,1900,0.91
294,Murarai,1,ASIF EKBAL,Indian National Congress,17210,77,17287,7.93
294,Murarai,2,TARAK LET,Bahujan Samaj Party,1634,6,1640,0.75
294,Murarai,3,DEBASISH ROY,Bharatiya Janata Party,47930,320,48250,22.14
294,Murarai,4,DR MOSARRAF HOSSAIN,All India Trinamool Congress,145405,1091,146496,67.23
294,Murarai,5,ANSARUL SAIEKH,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1854,3,1857,0.85
294,Murarai,6,SAMSUL MIYA,Socialist Party (India),877,1,878,0.4
294,Murarai,7,NOTA,None of the Above,1501,8,1509,0.69
